code,regency_code,coordinate,is_populated,is_outermost_small,name
140440019,1404,00°04'28.23" S 103°29'27.97" E,0,0,Pulau Piaran
140440020,1404,00°15'39.00" S 103°25'54.00" E,1,0,Pulau Pisang
140440021,1404,00°37'25.00" S 103°23'44.00" E,1,0,Pulau Pucung
140440022,1404,00°42'29.00" S 103°21'40.00" E,1,0,Pulau Ruku
140440023,1404,00°03'36.00" S 103°32'46.00" E,0,0,Pulau Sangkarayam
140440024,1404,00°00'06.85" N 103°33'17.62" E,0,0,Pulau Sicincin
140440025,1404,00°01'01.56" S 103°39'34.84" E,0,0,Pulau Telaga
140540001,1405,00°18'44.00" N 102°12'58.00" E,0,0,Pulau Bakung
140540002,1405,00°19'59.68" N 102°57'53.99" E,0,0,Pulau Baru
140540003,1405,00°41'05.45" N 103°18'09.94" E,0,0,Pulau Batuburuk
140540004,1405,00°18'10.00" N 102°15'08.00" E,0,0,Pulau Beam
140540005,1405,00°14'07.26" N 102°25'28.75" E,0,0,Pulau Dapurbandung
140540006,1405,00°14'11.26" N 102°25'29.62" E,0,0,Pulau Dapurbandung Kocik
140540007,1405,00°14'02.95" N 102°25'26.88" E,0,0,Pulau Dapurbandung Selatan
140540008,1405,00°15'00.98" N 102°26'22.71" E,0,0,Pulau Kapak
140540009,1405,00°14'58.89" N 102°26'33.74" E,0,0,Pulau Kapak Kocik
140540010,1405,00°20'32.75" N 102°56'59.88" E,0,0,Pulau Ketam
140540011,1405,00°13'07.00" N 102°24'53.00" E,0,0,Pulau Layang
140540012,1405,00°13'37.62" N 102°25'15.22" E,0,0,Pulau Layang Hilir
140540013,1405,00°13'17.00" N 102°24'54.00" E,0,0,Pulau Layang Hulu
140540014,1405,00°38'53.00" N 103°06'13.00" E,0,0,Pulau Lebuh
140540015,1405,00°15'04.00" N 102°26'34.00" E,0,0,Pulau Lipebandung Kocik
140540016,1405,00°17'03.00" N 102°52'45.00" E,0,0,Pulau Muda
140540017,1405,00°14'44.49" N 102°29'51.19" E,0,0,Pulau Padipadi Bose
140540018,1405,00°14'27.00" N 102°30'14.00" E,0,0,Pulau Padipadi Kocik
140540019,1405,00°14'59.00" N 102°26'47.00" E,0,0,Pulau Pandan
140540020,1405,00°17'52.00" N 102°14'46.00" E,0,0,Pulau Para
140540021,1405,00°36'03.00" N 103°13'13.00" E,1,0,Pulau Penyalai
140540022,1405,00°18'26.00" N 102°16'06.00" E,0,0,Pulau Pinang Bose
140540023,1405,00°18'23.00" N 102°15'54.00" E,0,0,Pulau Pinang Kocik
140540024,1405,00°13'08.71" N 102°20'10.28" E,0,0,Pulau Sarangburung
140540025,1405,00°18'34.00" N 102°13'22.00" E,0,0,Pulau Sarap
140540026,1405,00°13'54.68" N 102°30'39.36" E,0,0,Pulau Sempit
140540027,1405,00°23'00.90" N 101°55'49.57" E,0,0,Pulau Senang
140540028,1405,00°20'40.99" N 101°53'17.74" E,0,0,Pulau Senang Hulu
140540029,1405,00°37'04.00" N 103°03'13.00" E,1,0,Pulau Serapung
140540030,1405,00°43'24.80" N 103°16'27.02" E,0,0,Pulau Serusa
140540031,1405,00°17'03.00" N 102°17'18.00" E,0,0,Pulau Siakung Bose
140540032,1405,00°17'11.00" N 102°17'04.00" E,0,0,Pulau Siakung Kocik
140540033,1405,00°17'37.00" N 102°14'40.00" E,0,0,Pulau Sijugi
140540034,1405,00°18'48.50" N 102°49'30.44" E,0,0,Pulau Tanjungputus
140540035,1405,00°14'56.31" N 102°19'06.73" E,0,0,Pulau Telukdalam
140540036,1405,00°16'43.00" N 102°18'43.00" E,0,0,Pulau Teluksembilan
140540037,1405,00°42'33.80" N 103°17'16.57" E,0,0,Pulau Terus
140540038,1405,00°40'20.00" N 102°58'14.00" E,0,0,Pulau Tiga
140540039,1405,00°39'31.00" N 102°58'01.00" E,0,0,Pulau Tiga Selatan
140540040,1405,00°40'51.00" N 102°57'53.00" E,0,0,Pulau Tiga Utara
140540041,1405,00°13'13.00" N 102°30'02.00" E,0,0,Pulau Tigo
140540042,1405,00°32'25.64" N 103°03'11.95" E,0,0,Pulau Tugau
140540043,1405,00°24'52.00" N 103°09'37.00" E,0,0,Pulau Untut
140740001,1407,02°11'19.57" N 100°44'47.18" E,0,0,Pulau Barkey
140740002,1407,01°46'54.51" N 101°02'23.73" E,0,0,Pulau Baru
140740003,1407,01°46'57.08" N 101°02'22.67" E,0,0,Pulau Baru
140740004,1407,01°46'55.85" N 101°01'58.23" E,0,0,Pulau Baru
140740005,1407,01°46'53.87" N 101°02'32.75" E,0,0,Pulau Baru
140740006,1407,01°46'59.39" N 101°02'42.59" E,0,0,Pulau Baru
140740007,1407,02°52'54.66" N 100°34'13.74" E,0,0,Pulau Batuadang
140740008,1407,02°52'56.93" N 100°34'17.33" E,0,0,Pulau Batuadang
140740009,1407,02°53'03.69" N 100°34'18.44" E,0,0,Pulau Batuberlayar
140740010,1407,02°52'56.44" N 100°34'09.66" E,0,0,Pulau Batuberlayar
140740011,1407,02°52'52.98" N 100°32'57.64" E,0,1,Pulau Batumandi
140740012,1407,02°32'10.00" N 100°41'04.99" E,0,0,Pulau Batumandi
140740013,1407,02°53'03.00" N 100°34'11.00" E,0,0,Pulau Bertandang
140740014,1407,01°42'49.20" N 101°03'38.50" E,0,0,Pulau Betingsedar
140740015,1407,01°42'36.55" N 101°03'29.05" E,0,0,Pulau Betingsedar Kecil
140740016,1407,02°11'31.00" N 100°39'27.00" E,1,0,Pulau Halang
140740017,1407,02°52'49.00" N 100°33'59.00" E,1,0,Pulau Jemur
140740018,1407,01°42'24.20" N 101°07'53.90" E,0,0,Pulau Labuanbombang
140740019,1407,02°52'04.90" N 100°33'18.71" E,0,0,Pulau Labubilik
140740020,1407,01°41'16.45" N 101°03'27.63" E,0,0,Pulau Labuhanpapan Kecil
140740021,1407,02°02'45.26" N 100°50'36.38" E,0,0,Pulau Pedamaran
140740022,1407,02°52'12.89" N 100°33'10.15" E,0,0,Pulau Sarangelang
140740023,1407,02°52'27.29" N 100°33'06.94" E,0,0,Pulau Sarangelang Kecik
140740024,1407,02°18'12.00" N 101°00'39.00" E,0,0,Pulau Sinaboi
140740025,1407,01°44'16.58" N 101°03'37.81" E,0,0,Pulau Tengah
140740026,1407,01°44'31.31" N 101°03'37.83" E,0,0,Pulau Tengah Utara
140740027,1407,01°46'45.27" N 101°00'59.77" E,0,0,Pulau Teromak
140740028,1407,02°48'07.47" N 100°38'37.53" E,0,0,Pulau Tukong
140740029,1407,02°52'39.39" N 100°33'11.22" E,0,0,Pulau Tukongmas
140740030,1407,02°52'36.70" N 100°33'14.05" E,0,0,Pulau Tukongmas Selatan
140740031,1407,02°48'14.63" N 100°38'32.74" E,0,0,Pulau Tukongsimbang
140740032,1407,02°48'03.17" N 100°38'24.26" E,0,0,Pulau Tukongsimbang Empat
140740033,1407,02°48'00.44" N 100°38'21.13" E,0,0,Pulau Tukongsimbang Enam
140740034,1407,02°48'01.37" N 100°38'23.36" E,0,0,Pulau Tukongsimbang Lima
140740035,1407,02°48'20.14" N 100°38'28.10" E,0,0,Pulau Tukongsimbang Tiga
140740036,1407,02°48'00.31" N 100°38'19.41" E,0,0,Pulau Tukongsimbang Tujuh
140840001,1408,01°08'33.00" N 102°09'40.00" E,0,0,Pulau Tengah
141040001,1410,00°52'39.24" N 103°14'03.63" E,0,0,Pulau Berembang
141040002,1410,00°51'28.65" N 103°13'55.01" E,0,0,Pulau Burung
141040003,1410,01°19'48.38" N 102°22'29.97" E,0,0,Pulau Dedap
141040004,1410,00°46'09.00" N 102°53'50.00" E,0,0,Pulau Jadi
141040005,1410,00°48'41.00" N 103°05'33.00" E,0,0,Pulau Menggung
141040006,1410,01°02'45.72" N 102°31'56.44" E,1,0,Pulau Merbau
141040007,1410,01°09'03.00" N 102°20'48.00" E,1,0,Pulau Padang
141040008,1410,00°46'26.86" N 102°50'15.03" E,0,0,Pulau Panjang
141040009,1410,01°01'17.19" N 102°55'08.94" E,1,1,Pulau Rangsang
141040010,1410,01°03'45.00" N 102°50'38.00" E,0,0,Pulau Setahun
141040011,1410,00°53'29.60" N 102°43'59.42" E,1,0,Pulau Tebingtinggi
141040012,1410,00°45'29.00" N 103°05'43.00" E,1,0,Pulau Topang
150440001,1504,01°32'44.82" S 103°26'32.04" E,0,0,Pulau Selat
150440002,1504,01°33'45.77" S 103°21'05.24" E,0,0,Pulau Senaning
150540001,1505,01°29'01.41" S 103°30'01.01" E,0,0,Pulau Pendam
150740001,1507,01°03'44.29" S 104°12'58.13" E,0,0,Pulau Balai
150740002,1507,01°03'07.00" S 104°14'39.10" E,0,0,Pulau Betet
150740003,1507,01°06'32.32" S 104°01'39.67" E,1,0,Pulau Burung
150740004,1507,01°05'02.00" S 104°11'50.00" E,1,0,Pulau Harapan
150740005,1507,01°02'50.02" S 104°11'35.37" E,0,0,Pulau Mudo
150740006,1507,01°02'41.35" S 104°14'54.27" E,0,0,Pulau Pangkudo
150740007,1507,01°02'18.06" S 104°10'49.62" E,0,0,Pulau Pedado Anak
150740008,1507,01°03'38.85" S 104°12'39.20" E,0,0,Pulau Putri
150740009,1507,01°13'55.45" S 104°10'06.61" E,0,0,Pulau Tanjung Putus
150740010,1507,01°02'33.21" S 104°13'50.26" E,1,0,Pulau Tengah
150740011,1507,01°02'35.80" S 104°12'05.04" E,0,0,Pulau Wantambi
160240001,1602,03°13'09.99" S 106°13'01.99" E,1,0,Pulau Maspari
160340001,1603,03°02'14.61" S 104°37'12.15" E,0,0,Pulau Selatpunai
160740001,1607,01°45'41.00" S 104°31'14.00" E,0,0,Pulau Betet
160740002,1607,02°54'38.99" S 104°52'50.00" E,1,0,Pulau Borang
160740003,1607,02°31'54.99" S 104°25'19.99" E,0,0,Pulau Brendam
160740004,1607,02°51'43.05" S 104°53'55.16" E,0,0,Pulau Burung
160740005,1607,02°29'33.00" S 104°58'21.00" E,1,0,Pulau Deltaaersalek
160740006,1607,02°24'12.22" S 105°04'13.55" E,1,0,Pulau Deltaaersugihan
160740007,1607,02°36'04.00" S 104°52'23.99" E,1,0,Pulau Deltatelang
160740008,1607,02°33'49.00" S 104°56'35.99" E,1,0,Pulau Deltaupang
160740009,1607,02°39'52.99" S 104°56'34.00" E,0,0,Pulau Gundul
160740010,1607,02°36'12.70" S 104°21'10.41" E,0,0,Pulau Kalong
160740011,1607,02°31'07.66" S 104°56'07.44" E,1,0,Pulau Kramat
160740012,1607,02°21'33.99" S 104°42'23.00" E,0,0,Pulau Lopak Besak
160740013,1607,02°21'36.01" S 104°42'09.31" E,0,0,Pulau Lopak Kecik Pulo
160740014,1607,02°22'16.00" S 104°55'09.59" E,0,0,Pulau Payung
160740015,1607,02°57'29.00" S 104°52'16.00" E,1,0,Pulau Salahnamo
160740016,1607,02°31'51.84" S 104°56'03.39" E,0,0,Pulau Selatcemara
160740017,1607,02°33'47.00" S 104°55'50.00" E,1,0,Pulau Singgris
160740018,1607,03°02'12.99" S 104°31'23.65" E,0,0,Pulau Srijaya
160740019,1607,01°55'41.99" S 104°34'10.99" E,0,0,Pulo Alanggantang
160740020,1607,02°19'58.72" S 104°45'55.42" E,0,0,Pulo Alangtikus
167140001,1671,02°58'45.99" S 104°49'16.00" E,1,0,Pulau Kemaro
167140002,1671,03°01'58.00" S 104°39'41.00" E,1,0,Pulau Kerto
170340001,1703,05°27'57.74" S 102°22'23.28" E,0,0,Pulau Bangkei
170340002,1703,05°26'35.00" S 102°23'29.00" E,1,0,Pulau Dua
170340003,1703,05°23'25.00" S 102°14'16.00" E,1,1,Pulau Enggano
170340004,1703,04°00'25.99" S 101°02'43.00" E,0,1,Pulau Mega
170340005,1703,05°28'21.94" S 102°23'06.35" E,0,0,Pulau Merbau
170340006,1703,05°28'06.57" S 102°13'26.91" E,0,0,Pulau Satu
170340007,1703,03°25'27.71" S 101°53'51.66" E,0,0,Pulau Tapakarifin
170340008,1703,03°34'55.64" S 102°06'47.53" E,0,0,Pulau Tapakbalai
177140001,1771,03°50'17.65" S 102°10'46.87" E,1,0,Pulau Tikus
180140001,1801,06°05'52.51" S 105°25'34.91" E,1,0,Pulau Anak Krakatau
180140002,1801,05°50'43.76" S 105°31'27.37" E,0,0,Pulau Batu Perahu Sebuku
180140003,1801,05°51'10.26" S 105°41'29.86" E,0,0,Pulau Batu Sekepol Lunik Khua
180140004,1801,05°51'10.26" S 105°41'31.16" E,0,0,Pulau Batu Sekepol Lunik Sai
180140005,1801,05°51'10.98" S 105°41'30.26" E,0,0,Pulau Batu Sekepol Lunik Tiga
180140006,1801,05°48'48.24" S 105°32'28.71" E,0,0,Pulau Batu Setiga Buntut Lunik
180140007,1801,05°57'24.03" S 105°27'47.34" E,0,0,Pulau Batugubugseng
180140008,1801,05°57'48.77" S 105°28'03.52" E,1,0,Pulau Batukauseng
180140009,1801,05°52'33.91" S 105°28'15.01" E,0,0,Pulau Batumandi
180140010,1801,05°53'22.66" S 105°41'47.69" E,0,0,Pulau Batumandi Bakauheni
180140011,1801,05°58'38.56" S 105°22'36.80" E,0,0,Pulau Batumerah
180140012,1801,05°51'09.82" S 105°41'35.37" E,0,0,Pulau Batusekepel
180140013,1801,05°33'15.51" S 105°21'00.00" E,1,0,Pulau Condong Darat
180140014,1801,05°33'38.23" S 105°20'34.65" E,1,0,Pulau Condong Laut
180140015,1801,05°52'19.22" S 105°46'07.16" E,0,0,Pulau Dua Balak
180140016,1801,05°52'23.11" S 105°46'19.67" E,0,0,Pulau Dua Lunik
180140017,1801,05°51'55.15" S 105°30'02.77" E,0,0,Pulau Hanitu Besar
180140018,1801,05°52'01.56" S 105°30'04.64" E,0,0,Pulau Hanitu Kecil
180140019,1801,05°53'14.92" S 105°45'35.92" E,0,0,Pulau Kandang Balak
180140020,1801,05°52'49.20" S 105°46'14.26" E,0,0,Pulau Kandang Lunik
180140021,1801,05°52'21.63" S 105°45'24.65" E,0,0,Pulau Kelapa
180140022,1801,06°09'09.00" S 105°26'39.37" E,0,0,Pulau Krakatau
180140023,1801,06°09'05.20" S 105°25'01.87" E,0,0,Pulau Krakatau Barat
180140024,1801,05°51'07.47" S 105°46'02.19" E,0,0,Pulau Kramat
180140025,1801,05°46'48.25" S 105°48'14.15" E,0,0,Pulau Kupiah
180140026,1801,05°51'02.99" S 105°40'58.69" E,0,0,Pulau Mangkudu
180140027,1801,05°40'48.69" S 105°50'16.81" E,0,0,Pulau Mundu
180140028,1801,06°05'28.78" S 105°27'28.11" E,0,0,Pulau Panjang
180140029,1801,05°53'06.59" S 105°46'16.43" E,0,0,Pulau Panjukit
180140030,1801,05°53'08.84" S 105°47'03.18" E,0,0,Pulau Panjurit
180140031,1801,05°51'22.00" S 105°47'06.33" E,0,0,Pulau Rimau Balak
180140032,1801,05°50'43.76" S 105°47'39.40" E,0,0,Pulau Rimau Lunik
180140033,1801,05°56'48.01" S 105°29'15.82" E,0,0,Pulau Sebesi
180140034,1801,05°52'43.39" S 105°30'38.37" E,0,0,Pulau Sebuku
180140035,1801,05°52'53.79" S 105°32'24.73" E,0,0,Pulau Sebuku Kecil
180140036,1801,05°51'05.00" S 105°41'38.47" E,0,0,Pulau Sekepel
180140037,1801,05°44'27.09" S 105°48'36.25" E,0,0,Pulau Seram
180140038,1801,05°44'36.13" S 105°48'18.64" E,0,0,Pulau Seramningi
180140039,1801,06°05'29.29" S 105°22'54.33" E,0,0,Pulau Sertung
180140040,1801,05°48'52.12" S 105°32'33.93" E,0,0,Pulau Setigabuntut
180140041,1801,05°49'09.66" S 105°32'56.36" E,0,0,Pulau Setigaheni
180140042,1801,05°48'58.03" S 105°32'42.75" E,0,0,Pulau Setigalok
180140043,1801,05°49'01.12" S 105°32'39.98" E,0,0,Pulau Setigalok Lunik
180140044,1801,05°53'17.41" S 105°44'20.25" E,0,0,Pulau Sindu
180140045,1801,05°32'47.68" S 105°20'39.44" E,1,0,Pulau Sulah
180140046,1801,05°45'06.99" S 105°48'22.17" E,0,0,Pulau Suling
180140047,1801,05°51'38.67" S 105°45'36.05" E,0,0,Pulau Sumur
180140048,1801,05°50'42.28" S 105°46'37.27" E,1,0,Pulau Tumpul
180140049,1801,05°50'45.31" S 105°46'32.73" E,0,0,Pulau Tumpul Lunik
180140050,1801,05°55'45.78" S 105°30'51.59" E,0,0,Pulau Umang
180440001,1804,05°07'07.21" S 103°50'18.34" E,0,0,Pulau Batugurih
180440002,1804,05°53'31.99" S 104°26'34.00" E,0,1,Pulau Bertuah
180440003,1804,05°07'14.99" S 103°50'45.13" E,1,0,Pulau Pisang
180640001,1806,05°46'31.08" S 105°05'22.16" E,0,0,Pulau Batu Candi
180640002,1806,05°42'27.50" S 104°56'54.56" E,0,0,Pulau Batu Centigi Barat
180640003,1806,05°42'27.00" S 104°56'56.04" E,0,0,Pulau Batu Centigi Tengah
180640004,1806,05°42'27.18" S 104°56'58.70" E,0,0,Pulau Batu Centigi Timur
180640005,1806,05°47'04.92" S 105°05'24.18" E,0,0,Pulau Batu Cumbung
180640006,1806,05°44'58.45" S 105°00'49.46" E,0,0,Pulau Batu Jajar
180640007,1806,05°45'15.84" S 105°02'19.64" E,0,0,Pulau Batu Karang Tabuan
180640008,1806,05°45'10.62" S 105°02'22.59" E,0,0,Pulau Batu Karang Tabuan Utara
180640009,1806,05°43'28.77" S 104°59'24.46" E,0,0,Pulau Batu Kelelawar
180640010,1806,05°47'13.45" S 105°05'09.96" E,0,0,Pulau Batu Kerita Utara
180640011,1806,05°47'18.52" S 105°04'54.94" E,0,0,Pulau Batu Kibau Mandi
180640012,1806,05°45'08.78" S 105°01'47.10" E,0,0,Pulau Batu Kuki
180640013,1806,05°42'54.72" S 104°58'01.45" E,0,0,Pulau Batu Layar Umbar
180640014,1806,05°45'14.44" S 105°00'52.91" E,0,0,Pulau Batu Mandi
180640015,1806,05°43'30.00" S 104°59'29.07" E,0,0,Pulau Batu Nunggal
180640016,1806,05°45'16.74" S 105°01'04.83" E,0,0,Pulau Batu Penaga
180640017,1806,05°43'36.76" S 105°00'22.06" E,0,0,Pulau Batu Pitasan
180640018,1806,05°48'05.28" S 105°07'04.67" E,0,0,Pulau Batubotak
180640019,1806,05°40'38.01" S 104°54'17.00" E,0,0,Pulau Batucentigi
180640020,1806,05°47'52.56" S 105°07'30.72" E,0,0,Pulau Batugondrong
180640021,1806,05°44'29.82" S 105°01'06.19" E,0,0,Pulau Batuhakhong
180640022,1806,05°45'13.41" S 105°01'05.99" E,0,0,Pulau Batuhiu
180640023,1806,05°44'39.89" S 105°00'29.65" E,0,0,Pulau Batukabulung
180640024,1806,05°45'20.98" S 105°04'35.99" E,0,0,Pulau Batukelapa
180640025,1806,05°46'43.23" S 105°05'39.02" E,0,0,Pulau Batukelapanunggal
180640026,1806,05°31'13.21" S 104°41'44.57" E,0,0,Pulau Batukerbau
180640027,1806,05°47'16.30" S 105°05'07.72" E,0,0,Pulau Batukerita
180640028,1806,05°48'18.75" S 105°11'07.51" E,0,0,Pulau Batukupiah Pinggir
180640029,1806,05°48'27.70" S 105°10'55.51" E,0,0,Pulau Batukupiah Tengah
180640030,1806,05°46'30.48" S 105°05'12.67" E,0,0,Pulau Batumandi
180640031,1806,05°48'11.01" S 105°08'22.11" E,0,0,Pulau Batupanjanglimau
180640032,1806,05°39'48.12" S 104°53'07.30" E,0,0,Pulau Batuputih
180640033,1806,05°48'27.11" S 105°09'16.71" E,0,0,Pulau Baturawong
180640034,1806,05°42'40.20" S 104°57'27.51" E,0,0,Pulau Baturujuk Balak
180640035,1806,05°42'36.72" S 104°57'15.88" E,0,0,Pulau Baturujuk Lunik
180640036,1806,05°42'13.77" S 104°56'19.81" E,0,0,Pulau Batutajam
180640037,1806,05°47'06.66" S 105°05'21.05" E,0,0,Pulau Burung
180640038,1806,05°45'48.19" S 105°05'16.01" E,0,0,Pulau Cukuhpandan Balak
180640039,1806,05°45'52.18" S 105°05'12.28" E,0,0,Pulau Cukuhpandan Lunik
180640040,1806,05°45'51.50" S 105°05'10.96" E,0,0,Pulau Cukuhpandan Pinggir
180640041,1806,05°45'50.29" S 105°05'13.89" E,0,0,Pulau Cukuhpandan Tengah
180640042,1806,05°46'01.90" S 105°03'46.93" E,0,0,Pulau Gawani
180640043,1806,05°45'08.47" S 105°00'59.29" E,0,0,Pulau Hiu
180640044,1806,05°42'27.13" S 104°57'44.29" E,0,0,Pulau Kabulung
180640045,1806,05°48'03.34" S 105°07'17.07" E,0,0,Pulau Kakhang Bekhak Barat
180640046,1806,05°48'03.02" S 105°07'18.44" E,0,0,Pulau Kakhang Bekhak Timur
180640047,1806,05°45'50.36" S 105°04'03.64" E,0,0,Pulau Kakhang Gigi Khua
180640048,1806,05°46'05.48" S 105°03'57.78" E,0,0,Pulau Kakhang Gigi Lima
180640049,1806,05°45'55.29" S 105°04'01.84" E,0,0,Pulau Kakhang Gigi Pak
180640050,1806,05°45'48.63" S 105°04'05.01" E,0,0,Pulau Kakhang Gigi Sai
180640051,1806,05°45'52.20" S 105°04'03.36" E,0,0,Pulau Kakhang Gigi Tiga
180640052,1806,05°46'34.34" S 105°05'13.34" E,0,0,Pulau Kakhang Pandan
180640053,1806,05°47'31.17" S 105°12'11.87" E,0,0,Pulau Kamintara Balak
180640054,1806,05°47'35.00" S 105°11'52.00" E,0,0,Pulau Kamintara Barat
180640055,1806,05°47'37.73" S 105°12'15.34" E,0,0,Pulau Kamintara Lunik
180640056,1806,05°47'36.31" S 105°12'15.04" E,0,0,Pulau Kamintara Tengah
180640057,1806,05°47'34.74" S 105°12'15.38" E,0,0,Pulau Kamintara Timur
180640058,1806,05°45'48.60" S 105°03'41.47" E,0,0,Pulau Karang Penakan
180640059,1806,05°45'41.11" S 105°03'37.69" E,0,0,Pulau Karang Penakan Lunik Khua
180640060,1806,05°45'40.03" S 105°03'39.92" E,0,0,Pulau Karang Penakan Lunik Sai
180640061,1806,05°39'50.53" S 104°53'06.53" E,0,0,Pulau Karangputih
180640062,1806,05°45'13.62" S 105°01'21.95" E,0,0,Pulau Karangtahabu
180640063,1806,05°47'42.91" S 105°05'55.87" E,0,0,Pulau Karangtianggayau
180640064,1806,05°44'35.55" S 105°01'15.31" E,0,0,Pulau Kelapa Nunggal
180640065,1806,05°43'12.00" S 104°59'02.61" E,0,0,Pulau Kelapanunggal Tiga Selatan
180640066,1806,05°43'11.60" S 104°59'04.84" E,0,0,Pulau Kelapanunggal Tiga Timur
180640067,1806,05°43'08.43" S 104°59'03.08" E,0,0,Pulau Kelapanunggal Tiga Utara
180640068,1806,05°46'54.99" S 105°05'35.00" E,0,0,Pulau Kiluan
180640069,1806,05°42'15.57" S 104°57'59.84" E,0,0,Pulau Lamang
180640070,1806,05°42'31.18" S 104°57'43.62" E,0,0,Pulau Lengkekuh
180640071,1806,05°43'09.69" S 104°59'09.96" E,0,0,Pulau Nunggal
180640072,1806,05°43'11.47" S 104°58'52.20" E,0,0,Pulau Paku
180640073,1806,05°42'10.93" S 104°57'43.47" E,0,0,Pulau Pakuayu
180640074,1806,05°48'15.99" S 104°49'12.00" E,1,0,Pulau Tabuan
180640075,1806,05°46'46.23" S 105°06'40.22" E,0,0,Pulau Telukbekakh
180640076,1806,05°47'49.17" S 105°04'58.74" E,0,0,Pulau Tutungkalik
180740001,1807,05°05'12.99" S 106°16'35.00" E,0,0,Pulau Batang Besar
180740002,1807,05°04'37.99" S 106°16'41.99" E,0,0,Pulau Batang Kecil
180740003,1807,04°55'46.83" S 105°54'32.28" E,0,0,Pulau Gosongsekopong
180740004,1807,05°10'09.73" S 106°06'32.90" E,0,0,Pulau Segama Besar
180740005,1807,05°09'20.70" S 106°06'38.08" E,0,0,Pulau Segama Kecil
180940001,1809,05°45'16.81" S 105°10'51.02" E,1,0,Pulau Balak
180940002,1809,05°48'25.99" S 105°18'28.22" E,0,0,Pulau Batubolong
180940003,1809,05°50'42.72" S 105°18'36.95" E,0,0,Pulau Batukerbau
180940004,1809,05°50'24.22" S 105°16'36.89" E,0,0,Pulau Batulegundi
180940005,1809,05°50'14.84" S 105°17'12.19" E,0,0,Pulau Batulegundi Balak
180940006,1809,05°49'16.73" S 105°19'18.86" E,0,0,Pulau Batuputih
180940007,1809,05°47'30.48" S 105°18'17.69" E,0,0,Pulau Batusiuncal
180940008,1809,05°43'44.71" S 105°14'25.96" E,0,0,Pulau Batusuluh Balak
180940009,1809,05°43'47.30" S 105°14'20.42" E,0,0,Pulau Batusuluh Lunik
180940010,1809,05°50'17.36" S 105°13'53.33" E,0,0,Pulau Dua Balak
180940011,1809,05°50'11.52" S 105°14'02.00" E,0,0,Pulau Dua Lunik
180940012,1809,05°50'11.33" S 105°17'23.13" E,0,0,Pulau Gaitan
180940013,1809,05°37'49.04" S 105°13'29.06" E,0,0,Pulau Kelagian
180940014,1809,05°38'38.94" S 105°13'57.64" E,0,0,Pulau Kelagian Lunik
180940015,1809,05°46'54.76" S 105°18'43.92" E,0,0,Pulau Kepala Siuncal
180940016,1809,05°32'39.15" S 105°15'49.24" E,1,0,Pulau Lahu Lunik
180940017,1809,05°46'53.42" S 105°13'18.68" E,0,0,Pulau Legongkae
180940018,1809,05°47'05.63" S 105°13'14.97" E,0,0,Pulau Legongkae Selatan
180940019,1809,05°49'22.15" S 105°16'37.92" E,0,0,Pulau Legundi
180940020,1809,05°49'38.42" S 105°19'00.99" E,0,0,Pulau Legundi Tua
180940021,1809,05°43'52.35" S 105°13'50.77" E,0,0,Pulau Lelangga Balak
180940022,1809,05°43'04.95" S 105°14'37.26" E,0,0,Pulau Lelangga Lunik
180940023,1809,05°44'47.07" S 105°10'28.77" E,0,0,Pulau Lok
180940024,1809,05°44'24.91" S 105°10'25.74" E,1,0,Pulau Lunik
180940025,1809,05°35'41.80" S 105°14'47.61" E,1,0,Pulau Maitem
180940026,1809,05°40'28.56" S 105°13'11.56" E,1,0,Pulau Pahawang
180940027,1809,05°40'27.80" S 105°14'33.64" E,0,0,Pulau Pahawang Lunik
180940028,1809,05°48'25.65" S 105°16'37.15" E,1,0,Pulau Pertapaan
180940029,1809,05°49'16.35" S 105°23'40.70" E,1,0,Pulau Serdang
180940030,1809,05°47'42.18" S 105°14'50.24" E,0,0,Pulau Seserot
180940031,1809,05°49'09.00" S 105°20'37.53" E,0,0,Pulau Sijebi
180940032,1809,05°48'15.22" S 105°19'14.30" E,0,0,Pulau Siuncal
180940033,1809,05°30'44.89" S 105°16'17.36" E,0,0,Pulau Tangkil
180940034,1809,05°43'57.18" S 105°12'40.86" E,1,0,Pulau Tanjungputus
180940035,1809,05°34'05.00" S 105°16'30.75" E,0,0,Pulau Tegal
180940036,1809,05°47'32.22" S 105°16'42.85" E,0,0,Pulau Umangumang
187140001,1871,05°29'20.00" S 105°15'38.00" E,0,0,Pulau Kubur
187140002,1871,05°27'50.00" S 105°15'55.00" E,1,0,Pulau Pasaran
190040001,,02°15'11.99" S 106°00'23.00" E,0,0,Pulau Bangka
190040002,,02°51'22.00" S 107°54'59.00" E,0,0,Pulau Belitung
190140001,1901,01°48'28.00" S 105°48'45.00" E,0,0,Pulau Anakkeleang Barat
190140002,1901,01°48'31.00" S 105°49'07.00" E,0,0,Pulau Anakkeleang Timur
190140003,1901,01°45'15.17" S 106°05'36.16" E,0,0,Pulau Anaktiga
190140004,1901,01°31'57.41" S 105°41'48.89" E,0,0,Pulau Bakung
190140005,1901,01°31'50.05" S 105°41'37.30" E,0,0,Pulau Bakung
190140006,1901,01°45'19.69" S 106°05'12.17" E,0,0,Pulau Batu Lalang
190140007,1901,01°31'41.39" S 105°41'47.56" E,0,0,Pulau Batu Mentigi
190140008,1901,01°31'43.00" S 105°41'54.33" E,0,0,Pulau Batu Mentigi Selatan
